ВРЕМЯ,СУММА,КАТЕГОРИЯ
2019-06-08 19:27:00,-900.0,Дом
2019-06-08 21:07:00,-2600.0,Одежда и обувь
2019-06-08 21:07:00,-950.0,Еда
2019-06-08 21:07:00,-90.0,Еда
2019-06-10 14:19:00,-200.0,Еда
2019-06-10 14:19:00,-290.0,Еда
2019-06-10 14:19:00,-146.0,Транспорт
2019-06-10 20:40:00,-713.0,Еда
2019-06-11 13:48:00,-280.0,Еда
2019-06-11 17:50:00,-1900.0,Еда
2019-06-11 17:50:00,-550.0,Подарки
2019-06-11 17:50:00,-700.0,Еда
2019-06-11 22:45:00,17500.0,Доходы
2019-06-12 15:24:00,-5000.0,Еда
2019-06-12 22:06:00,-3461.0,Еда
2019-06-13 07:48:00,11000.0,Доходы
2019-06-13 07:48:00,30450.0,Доходы
2019-06-13 07:48:00,10266.0,Доходы
2019-06-13 13:04:00,-361.0,Транспорт
2019-06-13 13:04:00,-354.0,Транспорт
2019-06-13 13:04:00,-1335.0,Еда
2019-06-13 15:03:00,-35000.0,Дом
2019-06-13 15:03:00,-4240.0,Дом
2019-06-13 18:52:00,-448.0,Еда
2019-06-13 19:30:00,-1900.0,Транспорт
2019-06-14 10:04:00,-965.0,Еда
2019-06-14 18:06:00,8988.0,Доходы
2019-06-15 11:55:00,-1200.0,Еда
2019-06-15 22:27:00,-1000.0,Еда
2019-06-15 22:27:00,-1300.0,Подарки
2019-06-15 22:27:00,-600.0,Транспорт
2019-06-15 22:27:00,-600.0,Транспорт
2019-06-17 10:36:00,-8500.0,Комплектующие
2019-06-17 10:36:00,-6900.0,Комплектующие
2019-06-17 10:36:00,1000.0,Доходы
2019-06-17 13:06:00,24000.0,Доходы
2019-06-17 19:13:00,-1200.0,Еда
2019-06-17 19:13:00,-400.0,Еда
2019-06-18 18:13:00,309.0,Доходы
2019-06-18 18:13:00,1165.0,Доходы
2019-06-18 19:13:00,-440.0,Еда
2019-06-18 19:13:00,-125.0,Еда
2019-06-18 20:00:00,-850.0,Еда
2019-06-18 20:00:00,-1250.0,Еда
2019-06-19 18:30:00,-90.0,Еда
2019-06-20 07:54:00,-500.0,Подарки
2019-06-20 07:54:00,-757.0,Комплектующие
2019-06-20 18:19:00,2500.0,Доходы
2019-06-20 18:19:00,2925.0,Доходы
2019-06-20 18:19:00,620.0,Доходы
2019-06-20 18:19:00,14233.0,Доходы
2019-06-21 14:05:00,-427.0,Еда
2019-06-22 10:12:00,7555.0,Доходы
2019-06-22 10:12:00,112981.0,Доходы
2019-06-22 10:12:00,3201.0,Доходы
2019-06-22 10:12:00,49884.0,Доходы
2019-06-22 10:12:00,7848.0,Доходы
2019-06-22 10:12:00,34918.0,Доходы
2019-06-22 20:26:00,-750.0,Еда
2019-06-22 20:26:00,-2000.0,Одежда и обувь
2019-06-22 20:26:00,-1050.0,Еда
2019-06-22 21:10:00,-388.0,Еда
2019-06-22 22:43:00,-2200.0,Дом
2019-06-23 20:41:00,-1673.0,Красота и здоровье
2019-06-23 23:31:00,-12800.0,Дом
2019-06-24 21:26:00,-800.0,Еда
2019-06-25 16:35:00,-965.0,Еда
2019-06-25 16:41:00,-285.0,Еда
2019-06-25 19:19:00,-1500.0,Хобби
2019-06-25 20:51:00,832.0,Доходы
2019-06-25 20:51:00,4411.0,Доходы
2019-06-26 19:03:00,-259.0,Еда
2019-06-27 18:38:00,-394.0,Еда
2019-06-27 20:02:00,7724.0,Доходы
2019-06-28 18:14:00,-428.0,Еда
2019-06-28 18:14:00,-400.0,Еда
2019-06-28 19:07:00,-670.0,Подарки
2019-06-28 19:07:00,-800.0,Транспорт
2019-06-30 08:17:00,-11420.0,Путешествия
2019-06-30 13:41:00,11300.0,Доходы
2019-06-30 18:03:00,-800.0,Хобби
2019-06-30 22:53:00,-2000.0,Еда
2019-07-01 08:17:00,-2800.0,Развлечения
2019-07-01 18:13:00,-259.0,Еда
2019-07-01 19:54:00,18437.0,Доходы
2019-07-02 01:53:00,-500.0,Интернет и телефон
2019-07-02 14:56:00,-500.0,Еда
2019-07-02 14:56:00,-300.0,Интернет и телефон
2019-07-02 18:47:00,-259.0,Еда
2019-07-03 07:27:00,-519.0,Еда
2019-07-04 18:07:00,-504.0,Еда
2019-07-06 22:54:00,3553.0,Доходы
2019-07-06 22:54:00,17956.0,Доходы
2019-07-07 19:30:00,-473.0,Хобби
2019-07-07 19:30:00,-504.0,Еда
2019-07-07 20:01:00,-3900.0,Еда
2019-07-07 20:01:00,-600.0,Здоровье
2019-07-08 17:15:00,25267.0,Доходы
2019-07-08 17:15:00,12228.0,Доходы
2019-07-08 22:16:00,-350.0,Еда
2019-07-08 22:16:00,-781.0,Еда
2019-07-08 22:16:00,-713.0,Еда
2019-07-09 14:59:00,-2821.0,Еда
2019-07-09 18:51:00,30449.0,Доходы
2019-07-11 08:17:00,-1700.0,Путешествия
2019-07-11 18:51:00,-235.0,Еда
2019-07-11 18:51:00,54748.0,Доходы
2019-07-11 18:51:00,12154.0,Доходы
2019-07-11 18:51:00,15451.0,Доходы
2019-07-12 08:17:00,-3500.0,Развлечения
2019-07-12 11:30:00,-900.0,Транспорт
2019-07-12 11:30:00,-635.0,Транспорт
2019-07-12 13:35:00,-1320.0,Еда
2019-07-12 14:38:00,17500.0,Доходы
2019-07-12 14:38:00,-485.0,Транспорт
2019-07-12 14:38:00,-485.0,Транспорт
2019-07-12 15:20:00,-12000.0,Путешествия
2019-07-12 17:09:00,-600.0,Хобби
2019-07-12 18:08:00,-800.0,Еда
2019-07-12 20:08:00,-1326.0,Здоровье
2019-07-13 14:54:00,-598.0,Еда
2019-07-13 14:54:00,-218.0,Здоровье
2019-07-13 16:31:00,-736.0,Еда
2019-07-13 18:46:00,-300.0,Еда
2019-07-14 00:06:00,-531.0,Еда
2019-07-14 00:43:00,-3500.0,Развлечения
2019-07-14 14:05:00,-845.0,Еда
2019-07-14 15:26:00,-1000.0,Развлечения
2019-07-14 18:07:00,-519.0,Еда
2019-07-14 18:57:00,-1800.0,Развлечения
2019-07-14 18:57:00,-35000.0,Дом
2019-07-14 18:57:00,-4250.0,Дом
2019-07-14 21:13:00,-1342.0,Еда
2019-07-14 21:13:00,-400.0,Транспорт
2019-07-15 10:40:00,16643.0,Доходы
2019-07-15 10:40:00,-3800.0,Комплектующие
2019-07-15 13:54:00,-152.0,Еда
2019-07-15 15:22:00,-645.0,Еда
2019-07-15 17:06:00,-600.0,Транспорт
2019-07-15 21:31:00,-1574.0,Еда
2019-07-15 21:31:00,-183.0,Еда
2019-07-16 19:08:00,-1900.0,Транспорт
2019-07-16 19:08:00,-259.0,Еда
2019-07-16 19:08:00,-1300.0,Комплектующие
2019-07-16 19:08:00,-1400.0,Подарки
2019-07-18 18:48:00,-448.0,Еда
2019-07-18 19:19:00,267.0,Доходы
2019-07-18 19:19:00,1144.0,Доходы
2019-07-18 21:31:00,-1277.0,Еда
2019-07-20 21:31:00,-4800.0,Еда
2019-07-21 18:06:00,-2466.0,Хобби
2019-07-21 18:06:00,-250.0,Еда
2019-07-21 19:28:00,-515.0,Еда
2019-07-21 19:34:00,-205.0,Еда
2019-07-21 19:34:00,-3250.0,Еда
2019-07-21 19:34:00,-1250.0,Дом
2019-07-22 14:52:00,-505.0,Еда
2019-07-23 07:57:00,-3000.0,Украшения
2019-07-23 20:00:00,-38.0,Транспорт
2019-07-23 20:00:00,-380.0,Транспорт
2019-07-23 20:00:00,-32.0,Транспорт
2019-07-23 20:00:00,-320.0,Транспорт
2019-07-23 20:00:00,-28.0,Транспорт
2019-07-23 20:00:00,-280.0,Транспорт
2019-07-23 20:00:00,-19.0,Транспорт
2019-07-23 20:00:00,-384.0,Транспорт
2019-07-24 18:53:00,-1405.0,Еда
2019-07-26 09:55:00,7724.0,Доходы
2019-07-26 20:00:00,-1042.0,Транспорт
2019-07-26 20:00:00,-137.0,Транспорт
2019-07-26 20:00:00,-1370.0,Транспорт
2019-07-28 13:52:00,-834.0,Еда
2019-07-29 17:31:00,-750.0,Хобби
2019-07-29 18:11:00,-1800.0,Еда
2019-07-30 18:18:00,-600.0,Развлечения
2019-07-30 18:18:00,-900.0,Еда
2019-07-31 15:56:00,-1237.0,Еда
2019-07-31 18:34:00,-518.0,Еда
2019-07-31 20:29:00,16300.0,Доходы
2019-08-01 11:14:00,18156.0,Доходы
2019-08-01 18:23:00,-883.0,Еда
2019-08-01 19:13:00,-100.0,Хобби
2019-08-02 13:56:00,-30000.0,Подарки
2019-08-04 22:04:00,-1820.0,Еда
2019-08-05 21:48:00,-1217.0,Еда
2019-08-05 21:48:00,-713.0,Еда
2019-08-06 20:29:00,600.0,Доходы
2019-08-06 20:29:00,17550.0,Доходы
2019-08-06 20:29:00,-2900.0,Хобби
2019-08-07 18:35:00,-1400.0,Еда
2019-08-07 19:12:00,-820.0,Еда
2019-08-08 10:53:00,30450.0,Доходы
2019-08-08 15:43:00,-1448.0,Еда
2019-08-09 15:03:00,-1030.0,Еда
2019-08-10 17:35:00,-370.0,Транспорт
2019-08-10 17:35:00,-390.0,Транспорт
2019-08-10 19:15:00,-5880.0,Подарки
2019-08-10 19:49:00,-300.0,Дом
2019-08-10 19:49:00,-4400.0,Еда
2019-08-10 19:49:00,-424.0,Еда
2019-08-11 10:44:00,-964.0,Еда
2019-08-11 17:27:00,-747.0,Транспорт
2019-08-12 17:46:00,-880.0,Красота и здоровье
2019-08-12 20:50:00,17500.0,Доходы
2019-08-12 21:05:00,-518.0,Еда
2019-08-13 19:13:00,-438.0,Еда
2019-08-13 19:31:00,-35000.0,Дом
2019-08-13 19:31:00,-3910.0,Дом
2019-08-14 18:07:00,-1650.0,Еда
2019-08-14 18:07:00,-714.0,Еда
2019-08-15 14:38:00,17400.0,Доходы
2019-08-15 15:40:00,-229.0,Компьютер и программы
2019-08-15 17:45:00,-229.0,Компьютер и программы
2019-08-15 19:15:00,-455.0,Еда
2019-08-15 19:15:00,-2300.0,Хобби
2019-08-16 09:27:00,-500.0,Интернет и телефон
2019-08-16 21:39:00,2640.0,Доходы
2019-08-16 21:39:00,660.0,Доходы
2019-08-17 21:51:00,-722.0,Еда
2019-08-17 21:51:00,-2253.0,Еда
2019-08-18 17:02:00,-1580.0,Еда
2019-08-18 17:02:00,-4000.0,Дом
2019-08-18 17:02:00,-600.0,Обучение
2019-08-18 17:02:00,-600.0,Красота и здоровье
2019-08-19 06:22:00,895.0,Доходы
2019-08-19 15:53:00,-900.0,Транспорт
2019-08-19 18:31:00,-390.0,Транспорт
2019-08-19 18:31:00,-90.0,Транспорт
2019-08-19 18:31:00,-1000.0,Еда
2019-08-19 18:31:00,-500.0,Еда
2019-08-19 18:31:00,-1000.0,Еда
2019-08-19 18:31:00,223.0,Доходы
2019-08-19 18:31:00,719.0,Доходы
2019-08-20 18:05:00,-740.0,Еда
2019-08-20 19:14:00,-390.0,Еда
2019-08-21 21:03:00,-1000.0,Еда
2019-08-21 21:03:00,-1000.0,Еда
2019-08-22 09:57:00,6573.0,Доходы
2019-08-30 15:19:00,-23000.0,Дом
2019-08-30 19:15:00,1080.0,Доходы
2019-08-30 23:15:00,-404.0,Транспорт
2019-08-30 23:15:00,-924.0,Транспорт
2019-08-30 23:21:00,17400.0,Доходы
2019-09-01 18:21:00,-3576.0,Еда
2019-09-02 10:16:00,-1900.0,Транспорт
2019-09-03 11:05:00,-663.0,Еда
2019-09-03 11:19:00,-780.0,Транспорт
2019-09-03 19:14:00,-448.0,Еда
2019-09-04 13:06:00,-1000.0,Интернет и телефон
2019-09-04 16:06:00,-270.0,Еда
2019-09-04 16:06:00,-240.0,Еда
2019-09-04 16:28:00,-1350.0,Еда
2019-09-04 16:28:00,-476.0,Еда
2019-09-05 16:22:00,-715.0,Еда
2019-09-05 16:40:00,-270.0,Еда
2019-09-05 16:40:00,-794.0,Еда
2019-09-05 16:40:00,-270.0,Красота и здоровье
2019-09-07 22:13:00,17887.0,Доходы
2019-09-07 22:13:00,1951.0,Доходы
2019-09-07 22:13:00,16564.0,Доходы
2019-09-07 22:13:00,-30000.0,Подарки
2019-09-08 17:09:00,-230.0,Транспорт
2019-09-08 18:52:00,-350.0,Еда
2019-09-09 19:50:00,-942.0,Еда
2019-09-09 19:50:00,-480.0,Еда
2019-09-09 20:32:00,-421.0,Еда
2019-09-09 20:32:00,-3681.0,Еда
2019-09-10 15:07:00,6573.0,Доходы
2019-09-10 15:07:00,2281.0,Доходы
2019-09-12 15:07:00,17500.0,Доходы
2019-09-12 20:25:00,-2294.0,Еда
2019-09-12 20:25:00,-270.0,Еда
2019-09-13 09:18:00,-2872.0,Еда
2019-09-13 09:18:00,-823.0,Обучение
2019-09-13 09:18:00,-1388.0,Хобби
2019-09-13 10:13:00,-35000.0,Дом
2019-09-13 10:13:00,-3070.0,Дом
2019-09-13 14:46:00,-373.0,Транспорт
2019-09-14 15:21:00,-1490.0,Хобби
2019-09-14 16:56:00,-438.0,Еда
2019-09-14 17:56:00,-10996.0,Одежда и обувь
2019-09-14 19:11:00,-120.0,Еда
2019-09-15 12:16:00,-1300.0,Еда
2019-09-15 20:03:00,-1481.0,Еда
2019-09-16 19:28:00,-1568.0,Еда
